pack,id,domains,phase,service,title,url,status,raw_path,md_path,fetched_at
01-fases-curadas,EXAM-01,EXAM,0,AWS Certification,AWS Certified Solutions Architect - Associate (página oficial del examen),https://aws.amazon.com/certification/certified-solutions-architect-associate/,ok,bronze/01-fases-curadas/raw/0-exam-y-recursos-oficiales/EXAM-01.html,bronze/01-fases-curadas/markdown/0-exam-y-recursos-oficiales/EXAM-01.md,previo
01-fases-curadas,EXAM-02,EXAM,0,AWS Certification,Exam Guide oficial SAA-C03 (HTML en AWS Docs),https://docs.aws.amazon.com/aws-certification/latest/solutions-architect-associate-03/solutions-architect-associate-03.html,ok,bronze/01-fases-curadas/raw/0-exam-y-recursos-oficiales/EXAM-02.html,bronze/01-fases-curadas/markdown/0-exam-y-recursos-oficiales/EXAM-02.md,previo
01-fases-curadas,EXAM-03,EXAM,0,AWS Certification,Exam Guide oficial SAA-C03 (PDF),https://d1.awsstatic.com/training-and-certification/docs-sa-assoc/AWS-Certified-Solutions-Architect-Associate_Exam-Guide_C03.pdf,ok,bronze/01-fases-curadas/raw/0-exam-y-recursos-oficiales/EXAM-03.pdf,bronze/01-fases-curadas/markdown/0-exam-y-recursos-oficiales/EXAM-03.md,2026-09-11T03:35:01
01-fases-curadas,EXAM-04,EXAM,0,AWS Skill Builder,Categoría Exam Prep SAA-C03 en AWS Skill Builder,https://skillbuilder.aws/category/exam-prep/solutions-architect-associate-SAA-C03,ok,bronze/01-fases-curadas/raw/0-exam-y-recursos-oficiales/EXAM-04.html,bronze/01-fases-curadas/markdown/0-exam-y-recursos-oficiales/EXAM-04.md,previo
01-fases-curadas,EXAM-05,EXAM,0,AWS Skill Builder,Exam Prep Plan: AWS Certified Solutions Architect - Associate (SAA-C03),https://skillbuilder.aws/learning-plan/UYRXS2DF85/exam-prep-plan-aws-certified-solutions-architect--associate-saac03--english/U991QUF9C3,ok,bronze/01-fases-curadas/raw/0-exam-y-recursos-oficiales/EXAM-05.html,bronze/01-fases-curadas/markdown/0-exam-y-recursos-oficiales/EXAM-05.md,previo
01-fases-curadas,EXAM-06,EXAM,0,AWS Whitepapers,AWS Whitepapers & Guides (centro oficial),https://aws.amazon.com/whitepapers/,ok,bronze/01-fases-curadas/raw/0-exam-y-recursos-oficiales/EXAM-06.html,bronze/01-fases-curadas/markdown/0-exam-y-recursos-oficiales/EXAM-06.md,previo
01-fases-curadas,FND-01,"D1,D2,D3",1,AWS Overview,AWS Overview whitepaper - Introduction,https://docs.aws.amazon.com/whitepapers/latest/aws-overview/introduction.html,ok,bronze/01-fases-curadas/raw/1-fundamentos-y-well-architected/FND-01.html,bronze/01-fases-curadas/markdown/1-fundamentos-y-well-architected/FND-01.md,previo
01-fases-curadas,FND-02,"D1,D2",1,AWS Overview,"AWS Overview - AWS global infrastructure (Regions, AZs, edge)",https://docs.aws.amazon.com/whitepapers/latest/aws-overview/aws-global-infrastructure.html,ok,bronze/01-fases-curadas/raw/1-fundamentos-y-well-architected/FND-02.html,bronze/01-fases-curadas/markdown/1-fundamentos-y-well-architected/FND-02.md,previo
01-fases-curadas,FND-03,"D1,D2,D3,D4",1,Well-Architected,AWS Well-Architected Framework - Welcome,https://docs.aws.amazon.com/wellarchitected/latest/framework/welcome.html,ok,bronze/01-fases-curadas/raw/1-fundamentos-y-well-architected/FND-03.html,bronze/01-fases-curadas/markdown/1-fundamentos-y-well-architected/FND-03.md,2026-09-11T03:20:21
01-fases-curadas,FND-04,"D1,D2,D3,D4",1,Well-Architected,Well-Architected Framework - The six pillars,https://docs.aws.amazon.com/wellarchitected/latest/framework/pillars.html,ok,bronze/01-fases-curadas/raw/1-fundamentos-y-well-architected/FND-04.html,bronze/01-fases-curadas/markdown/1-fundamentos-y-well-architected/FND-04.md,2026-09-11T03:20:29
01-fases-curadas,FND-05,D1,1,Well-Architected,Well-Architected - Security pillar,https://docs.aws.amazon.com/wellarchitected/latest/framework/security.html,ok,bronze/01-fases-curadas/raw/1-fundamentos-y-well-architected/FND-05.html,bronze/01-fases-curadas/markdown/1-fundamentos-y-well-architected/FND-05.md,2026-09-11T03:20:34
01-fases-curadas,FND-06,D2,1,Well-Architected,Well-Architected - Reliability pillar,https://docs.aws.amazon.com/wellarchitected/latest/framework/reliability.html,ok,bronze/01-fases-curadas/raw/1-fundamentos-y-well-architected/FND-06.html,bronze/01-fases-curadas/markdown/1-fundamentos-y-well-architected/FND-06.md,2026-09-11T03:20:41
01-fases-curadas,FND-07,D3,1,Well-Architected,Well-Architected - Performance Efficiency pillar,https://docs.aws.amazon.com/wellarchitected/latest/framework/performance-efficiency.html,ok,bronze/01-fases-curadas/raw/1-fundamentos-y-well-architected/FND-07.html,bronze/01-fases-curadas/markdown/1-fundamentos-y-well-architected/FND-07.md,2026-09-11T03:20:46
01-fases-curadas,FND-08,D4,1,Well-Architected,Well-Architected - Cost Optimization pillar,https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-optimization.html,ok,bronze/01-fases-curadas/raw/1-fundamentos-y-well-architected/FND-08.html,bronze/01-fases-curadas/markdown/1-fundamentos-y-well-architected/FND-08.md,2026-09-11T03:20:50
01-fases-curadas,FND-09,D2,1,Well-Architected,Well-Architected - Operational Excellence pillar,https://docs.aws.amazon.com/wellarchitected/latest/framework/operational-excellence.html,ok,bronze/01-fases-curadas/raw/1-fundamentos-y-well-architected/FND-09.html,bronze/01-fases-curadas/markdown/1-fundamentos-y-well-architected/FND-09.md,2026-09-11T03:20:56
01-fases-curadas,FND-10,D3,1,Well-Architected,Well-Architected - Sustainability pillar,https://docs.aws.amazon.com/wellarchitected/latest/framework/sustainability-pillar.html,ok,bronze/01-fases-curadas/raw/1-fundamentos-y-well-architected/FND-10.html,bronze/01-fases-curadas/markdown/1-fundamentos-y-well-architected/FND-10.md,2026-09-11T03:21:06
01-fases-curadas,FND-11,D1,1,IAM,"IAM User Guide - Introduction (users, groups, roles, policies)",https://docs.aws.amazon.com/IAM/latest/UserGuide/introduction.html,ok,bronze/01-fases-curadas/raw/1-fundamentos-y-well-architected/FND-11.html,bronze/01-fases-curadas/markdown/1-fundamentos-y-well-architected/FND-11.md,previo
01-fases-curadas,FND-12,D1,1,IAM,"IAM - Security best practices (least privilege, MFA, root user)",https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html,ok,bronze/01-fases-curadas/raw/1-fundamentos-y-well-architected/FND-12.html,bronze/01-fases-curadas/markdown/1-fundamentos-y-well-architected/FND-12.md,2026-09-11T03:21:14
01-fases-curadas,FND-13,D1,1,IAM,"IAM - Roles (role switching, cross-account access, STS)",https://docs.aws.amazon.com/IAM/latest/UserGuide/id_roles.html,ok,bronze/01-fases-curadas/raw/1-fundamentos-y-well-architected/FND-13.html,bronze/01-fases-curadas/markdown/1-fundamentos-y-well-architected/FND-13.md,2026-09-11T03:21:21
01-fases-curadas,FND-14,D1,1,IAM,IAM - Policies and permissions (identity vs resource policies),https://docs.aws.amazon.com/IAM/latest/UserGuide/access_policies.html,ok,bronze/01-fases-curadas/raw/1-fundamentos-y-well-architected/FND-14.html,bronze/01-fases-curadas/markdown/1-fundamentos-y-well-architected/FND-14.md,2026-09-11T03:21:27
01-fases-curadas,FND-15,D1,1,AWS STS,AWS Security Token Service - API reference (welcome),https://docs.aws.amazon.com/STS/latest/APIReference/welcome.html,ok,bronze/01-fases-curadas/raw/1-fundamentos-y-well-architected/FND-15.html,bronze/01-fases-curadas/markdown/1-fundamentos-y-well-architected/FND-15.md,2026-09-11T03:21:34
01-fases-curadas,FND-16,D1,1,IAM Identity Center,AWS IAM Identity Center (AWS SSO) - What is,https://docs.aws.amazon.com/singlesignon/latest/userguide/what-is.html,ok,bronze/01-fases-curadas/raw/1-fundamentos-y-well-architected/FND-16.html,bronze/01-fases-curadas/markdown/1-fundamentos-y-well-architected/FND-16.md,2026-09-11T03:21:46
01-fases-curadas,FND-17,"D1,D4",1,AWS Organizations,AWS Organizations - Introduction (multi-account),https://docs.aws.amazon.com/organizations/latest/userguide/orgs_introduction.html,ok,bronze/01-fases-curadas/raw/1-fundamentos-y-well-architected/FND-17.html,bronze/01-fases-curadas/markdown/1-fundamentos-y-well-architected/FND-17.md,previo
01-fases-curadas,FND-18,D1,1,AWS Organizations,AWS Organizations - Service control policies (SCPs),https://docs.aws.amazon.com/organizations/latest/userguide/orgs_manage_policies_scps.html,ok,bronze/01-fases-curadas/raw/1-fundamentos-y-well-architected/FND-18.html,bronze/01-fases-curadas/markdown/1-fundamentos-y-well-architected/FND-18.md,previo
01-fases-curadas,FND-19,D1,1,AWS Control Tower,AWS Control Tower - What is (multi-account governance),https://docs.aws.amazon.com/controltower/latest/userguide/what-is-control-tower.html,ok,bronze/01-fases-curadas/raw/1-fundamentos-y-well-architected/FND-19.html,bronze/01-fases-curadas/markdown/1-fundamentos-y-well-architected/FND-19.md,previo
01-fases-curadas,NET-01,"D1,D2,D3",2,Amazon VPC,Amazon VPC - What is Amazon VPC,https://docs.aws.amazon.com/vpc/latest/userguide/what-is-amazon-vpc.html,ok,bronze/01-fases-curadas/raw/2-redes-y-conectividad/NET-01.html,bronze/01-fases-curadas/markdown/2-redes-y-conectividad/NET-01.md,previo
01-fases-curadas,NET-02,"D1,D3",2,Amazon VPC,"VPC - Subnets (public vs private, CIDR)",https://docs.aws.amazon.com/vpc/latest/userguide/configure-subnets.html,ok,bronze/01-fases-curadas/raw/2-redes-y-conectividad/NET-02.html,bronze/01-fases-curadas/markdown/2-redes-y-conectividad/NET-02.md,previo
01-fases-curadas,NET-03,"D2,D3,D4",2,Amazon VPC,VPC - Route tables,https://docs.aws.amazon.com/vpc/latest/userguide/VPC_Route_Tables.html,ok,bronze/01-fases-curadas/raw/2-redes-y-conectividad/NET-03.html,bronze/01-fases-curadas/markdown/2-redes-y-conectividad/NET-03.md,previo
01-fases-curadas,NET-04,D1,2,Amazon VPC,"VPC - Security groups (stateful, instance level)",https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html,ok,bronze/01-fases-curadas/raw/2-redes-y-conectividad/NET-04.html,bronze/01-fases-curadas/markdown/2-redes-y-conectividad/NET-04.md,previo
01-fases-curadas,NET-05,D1,2,Amazon VPC,"VPC - Network ACLs (stateless, subnet level)",https://docs.aws.amazon.com/vpc/latest/userguide/vpc-network-acls.html,ok,bronze/01-fases-curadas/raw/2-redes-y-conectividad/NET-05.html,bronze/01-fases-curadas/markdown/2-redes-y-conectividad/NET-05.md,previo
01-fases-curadas,NET-06,"D1,D4",2,Amazon VPC,VPC - NAT gateways vs NAT instances,https://docs.aws.amazon.com/vpc/latest/userguide/vpc-nat-gateway.html,ok,bronze/01-fases-curadas/raw/2-redes-y-conectividad/NET-06.html,bronze/01-fases-curadas/markdown/2-redes-y-conectividad/NET-06.md,previo
01-fases-curadas,NET-07,"D3,D4",2,Amazon VPC,VPC - VPC peering,https://docs.aws.amazon.com/vpc/latest/peering/what-is-vpc-peering.html,ok,bronze/01-fases-curadas/raw/2-redes-y-conectividad/NET-07.html,bronze/01-fases-curadas/markdown/2-redes-y-conectividad/NET-07.md,previo
01-fases-curadas,NET-08,"D3,D4",2,AWS Transit Gateway,AWS Transit Gateway - What is (hub-and-spoke),https://docs.aws.amazon.com/vpc/latest/tgw/what-is-transit-gateway.html,ok,bronze/01-fases-curadas/raw/2-redes-y-conectividad/NET-08.html,bronze/01-fases-curadas/markdown/2-redes-y-conectividad/NET-08.md,previo
01-fases-curadas,NET-09,"D3,D4",2,AWS PrivateLink,"AWS PrivateLink - Concepts (VPC endpoints, interface/gateway)",https://docs.aws.amazon.com/vpc/latest/privatelink/concepts.html,ok,bronze/01-fases-curadas/raw/2-redes-y-conectividad/NET-09.html,bronze/01-fases-curadas/markdown/2-redes-y-conectividad/NET-09.md,previo
01-fases-curadas,NET-10,"D1,D3,D4",2,AWS Direct Connect,AWS Direct Connect - Welcome (dedicated connections),https://docs.aws.amazon.com/directconnect/latest/UserGuide/Welcome.html,ok,bronze/01-fases-curadas/raw/2-redes-y-conectividad/NET-10.html,bronze/01-fases-curadas/markdown/2-redes-y-conectividad/NET-10.md,previo
01-fases-curadas,NET-11,"D1,D2,D4",2,AWS VPN,AWS Site-to-Site VPN - What is,https://docs.aws.amazon.com/vpn/latest/s2svpn/VPC_VPN.html,ok,bronze/01-fases-curadas/raw/2-redes-y-conectividad/NET-11.html,bronze/01-fases-curadas/markdown/2-redes-y-conectividad/NET-11.md,2026-09-11T03:22:10
01-fases-curadas,NET-12,"D2,D3",2,Amazon Route 53,Amazon Route 53 - Developer Guide (Welcome),https://docs.aws.amazon.com/Route53/latest/DeveloperGuide/Welcome.html,ok,bronze/01-fases-curadas/raw/2-redes-y-conectividad/NET-12.html,bronze/01-fases-curadas/markdown/2-redes-y-conectividad/NET-12.md,2026-09-11T03:22:17
01-fases-curadas,NET-13,D2,2,Amazon Route 53,"Route 53 - Routing policies (failover, latency, geolocation, weighted)",https://docs.aws.amazon.com/Route53/latest/DeveloperGuide/routing-policy.html,ok,bronze/01-fases-curadas/raw/2-redes-y-conectividad/NET-13.html,bronze/01-fases-curadas/markdown/2-redes-y-conectividad/NET-13.md,2026-09-11T03:22:24
01-fases-curadas,NET-14,"D2,D3,D4",2,Amazon CloudFront,"Amazon CloudFront - Introduction (CDN, edge locations)",https://docs.aws.amazon.com/AmazonCloudFront/latest/DeveloperGuide/Introduction.html,ok,bronze/01-fases-curadas/raw/2-redes-y-conectividad/NET-14.html,bronze/01-fases-curadas/markdown/2-redes-y-conectividad/NET-14.md,2026-09-11T03:22:30
01-fases-curadas,NET-15,"D3,D4",2,AWS Global Accelerator,AWS Global Accelerator - What is (static anycast IPs),https://docs.aws.amazon.com/global-accelerator/latest/dg/what-is-global-accelerator.html,ok,bronze/01-fases-curadas/raw/2-redes-y-conectividad/NET-15.html,bronze/01-fases-curadas/markdown/2-redes-y-conectividad/NET-15.md,2026-09-11T03:22:39
01-fases-curadas,NET-16,"D2,D3,D4",2,Elastic Load Balancing,Elastic Load Balancing - What is load balancing (types overview),https://docs.aws.amazon.com/elasticloadbalancing/latest/userguide/what-is-load-balancing.html,ok,bronze/01-fases-curadas/raw/2-redes-y-conectividad/NET-16.html,bronze/01-fases-curadas/markdown/2-redes-y-conectividad/NET-16.md,2026-09-11T03:22:44
01-fases-curadas,NET-17,"D2,D3",2,Elastic Load Balancing,Application Load Balancer - Introduction (Layer 7),https://docs.aws.amazon.com/elasticloadbalancing/latest/application/introduction.html,ok,bronze/01-fases-curadas/raw/2-redes-y-conectividad/NET-17.html,bronze/01-fases-curadas/markdown/2-redes-y-conectividad/NET-17.md,2026-09-11T03:22:48
01-fases-curadas,NET-18,"D3,D4",2,Elastic Load Balancing,Network Load Balancer - Introduction (Layer 4),https://docs.aws.amazon.com/elasticloadbalancing/latest/network/introduction.html,ok,bronze/01-fases-curadas/raw/2-redes-y-conectividad/NET-18.html,bronze/01-fases-curadas/markdown/2-redes-y-conectividad/NET-18.md,2026-09-11T03:22:53
01-fases-curadas,NET-19,"D3,D4",2,Elastic Load Balancing,"Gateway Load Balancer - Introduction (Layer 3, appliances)",https://docs.aws.amazon.com/elasticloadbalancing/latest/gateway/introduction.html,ok,bronze/01-fases-curadas/raw/2-redes-y-conectividad/NET-19.html,bronze/01-fases-curadas/markdown/2-redes-y-conectividad/NET-19.md,2026-09-11T03:22:58
01-fases-curadas,NET-20,"D2,D3",2,Amazon API Gateway,Amazon API Gateway - Developer Guide (Welcome),https://docs.aws.amazon.com/apigateway/latest/developerguide/welcome.html,ok,bronze/01-fases-curadas/raw/2-redes-y-conectividad/NET-20.html,bronze/01-fases-curadas/markdown/2-redes-y-conectividad/NET-20.md,previo
01-fases-curadas,CMP-01,"D3,D4",3,Amazon EC2,"Amazon EC2 - Concepts (instances, AMIs)",https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/concepts.html,ok,bronze/01-fases-curadas/raw/3-computo/CMP-01.html,bronze/01-fases-curadas/markdown/3-computo/CMP-01.md,previo
01-fases-curadas,CMP-02,"D3,D4",3,Amazon EC2,"EC2 - Instance types (families: general, compute, memory, storage, accelerated)",https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/instance-types.html,ok,bronze/01-fases-curadas/raw/3-computo/CMP-02.html,bronze/01-fases-curadas/markdown/3-computo/CMP-02.md,previo
01-fases-curadas,CMP-03,D4,3,Amazon EC2,"EC2 - Purchase options overview (On-Demand, RI, Spot, Savings)",https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/ec2-purchase-options.html,ok,bronze/01-fases-curadas/raw/3-computo/CMP-03.html,bronze/01-fases-curadas/markdown/3-computo/CMP-03.md,previo
01-fases-curadas,CMP-04,D4,3,Amazon EC2,"EC2 - Spot Instances (interruptions, Spot Fleets)",https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/using-spot-instances.html,ok,bronze/01-fases-curadas/raw/3-computo/CMP-04.html,bronze/01-fases-curadas/markdown/3-computo/CMP-04.md,previo
01-fases-curadas,CMP-05,D4,3,Amazon EC2,EC2 - Reserved Instances (Standard vs Convertible),https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/reserved-instances.html,ok,bronze/01-fases-curadas/raw/3-computo/CMP-05.html,bronze/01-fases-curadas/markdown/3-computo/CMP-05.md,previo
01-fases-curadas,CMP-06,D4,3,Savings Plans,AWS Savings Plans - What is (Compute vs EC2 Instance SP),https://docs.aws.amazon.com/savingsplans/latest/userguide/what-is-savings-plans.html,ok,bronze/01-fases-curadas/raw/3-computo/CMP-06.html,bronze/01-fases-curadas/markdown/3-computo/CMP-06.md,previo
01-fases-curadas,CMP-07,D3,3,Amazon EC2,"EC2 - Placement groups (cluster, spread, partition)",https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/placement-groups.html,ok,bronze/01-fases-curadas/raw/3-computo/CMP-07.html,bronze/01-fases-curadas/markdown/3-computo/CMP-07.md,2026-09-11T03:23:16
01-fases-curadas,CMP-08,D4,3,Amazon EC2,"EC2 - Hibernation (RAM persistence, cost saving)",https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/Hibernate.html,ok,bronze/01-fases-curadas/raw/3-computo/CMP-08.html,bronze/01-fases-curadas/markdown/3-computo/CMP-08.md,2026-09-11T03:23:21
01-fases-curadas,CMP-09,D2,3,Amazon EC2,"EC2 - AMIs (golden images, regions sharing)",https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/AMIs.html,ok,bronze/01-fases-curadas/raw/3-computo/CMP-09.html,bronze/01-fases-curadas/markdown/3-computo/CMP-09.md,2026-09-11T03:23:28
01-fases-curadas,CMP-10,"D3,D4",3,Amazon EBS,Amazon EBS - What is (block storage for EC2),https://docs.aws.amazon.com/ebs/latest/userguide/what-is-ebs.html,ok,bronze/01-fases-curadas/raw/3-computo/CMP-10.html,bronze/01-fases-curadas/markdown/3-computo/CMP-10.md,previo
01-fases-curadas,CMP-11,"D3,D4",3,Amazon EBS,"EBS - Volume types (gp3, gp2, io1/io2, st1, sc1)",https://docs.aws.amazon.com/ebs/latest/userguide/ebs-volume-types.html,ok,bronze/01-fases-curadas/raw/3-computo/CMP-11.html,bronze/01-fases-curadas/markdown/3-computo/CMP-11.md,previo
01-fases-curadas,CMP-12,"D2,D4",3,Amazon EBS,"EBS - Snapshots (incremental, cross-region, archives)",https://docs.aws.amazon.com/ebs/latest/userguide/ebs-snapshots.html,ok,bronze/01-fases-curadas/raw/3-computo/CMP-12.html,bronze/01-fases-curadas/markdown/3-computo/CMP-12.md,2026-09-11T03:23:34
01-fases-curadas,CMP-13,"D2,D3",3,EC2 Auto Scaling,"EC2 Auto Scaling - Auto Scaling groups (health checks, AZs)",https://docs.aws.amazon.com/autoscaling/ec2/userguide/AutoScalingGroup.html,ok,bronze/01-fases-curadas/raw/3-computo/CMP-13.html,bronze/01-fases-curadas/markdown/3-computo/CMP-13.md,2026-09-11T03:23:40
01-fases-curadas,CMP-14,D3,3,EC2 Auto Scaling,EC2 Auto Scaling - Target tracking scaling policies,https://docs.aws.amazon.com/autoscaling/ec2/userguide/as-scaling-target-tracking.html,ok,bronze/01-fases-curadas/raw/3-computo/CMP-14.html,bronze/01-fases-curadas/markdown/3-computo/CMP-14.md,2026-09-11T03:23:46
01-fases-curadas,CMP-15,"D2,D3,D4",3,AWS Lambda,AWS Lambda - Developer Guide (Welcome),https://docs.aws.amazon.com/lambda/latest/dg/welcome.html,ok,bronze/01-fases-curadas/raw/3-computo/CMP-15.html,bronze/01-fases-curadas/markdown/3-computo/CMP-15.md,2026-09-11T03:23:49
01-fases-curadas,CMP-16,D3,3,AWS Lambda,"Lambda - Function configuration (memory, timeouts)",https://docs.aws.amazon.com/lambda/latest/dg/configuration-memory.html,ok,bronze/01-fases-curadas/raw/3-computo/CMP-16.html,bronze/01-fases-curadas/markdown/3-computo/CMP-16.md,2026-09-11T03:23:55
01-fases-curadas,CMP-17,"D2,D3",3,Amazon ECS,Amazon ECS - Developer Guide (Welcome),https://docs.aws.amazon.com/AmazonECS/latest/developerguide/Welcome.html,ok,bronze/01-fases-curadas/raw/3-computo/CMP-17.html,bronze/01-fases-curadas/markdown/3-computo/CMP-17.md,2026-09-11T03:24:01
01-fases-curadas,CMP-18,"D2,D3",3,Amazon EKS,Amazon EKS - What is (managed Kubernetes),https://docs.aws.amazon.com/eks/latest/userguide/what-is-eks.html,ok,bronze/01-fases-curadas/raw/3-computo/CMP-18.html,bronze/01-fases-curadas/markdown/3-computo/CMP-18.md,2026-09-11T03:30:26
01-fases-curadas,CMP-19,"D2,D3,D4",3,AWS Fargate,AWS Fargate - Serverless compute for containers,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/AWS_Fargate.html,ok,bronze/01-fases-curadas/raw/3-computo/CMP-19.html,bronze/01-fases-curadas/markdown/3-computo/CMP-19.md,2026-09-11T03:30:32
01-fases-curadas,CMP-20,"D2,D3",3,Amazon ECR,Amazon ECR - What is (container registry),https://docs.aws.amazon.com/AmazonECR/latest/userguide/what-is-ecr.html,ok,bronze/01-fases-curadas/raw/3-computo/CMP-20.html,bronze/01-fases-curadas/markdown/3-computo/CMP-20.md,2026-09-11T03:30:38
01-fases-curadas,CMP-21,"D3,D4",3,AWS Batch,"AWS Batch - What is (batch jobs, queues)",https://docs.aws.amazon.com/batch/latest/userguide/what-is-batch.html,ok,bronze/01-fases-curadas/raw/3-computo/CMP-21.html,bronze/01-fases-curadas/markdown/3-computo/CMP-21.md,2026-09-11T03:30:45
01-fases-curadas,CMP-22,D2,3,AWS Elastic Beanstalk,AWS Elastic Beanstalk - Welcome (PaaS deployment),https://docs.aws.amazon.com/elasticbeanstalk/latest/dg/Welcome.html,ok,bronze/01-fases-curadas/raw/3-computo/CMP-22.html,bronze/01-fases-curadas/markdown/3-computo/CMP-22.md,2026-09-11T03:11:21
01-fases-curadas,CMP-23,D3,3,Amazon EMR,Amazon EMR - What is (big data clusters),https://docs.aws.amazon.com/emr/latest/ManagementGuide/emr-what-is-emr.html,ok,bronze/01-fases-curadas/raw/3-computo/CMP-23.html,bronze/01-fases-curadas/markdown/3-computo/CMP-23.md,2026-09-11T03:11:26
01-fases-curadas,CMP-24,D4,3,AWS Outposts,AWS Outposts - What is (hybrid compute),https://docs.aws.amazon.com/outposts/latest/userguide/what-is-outposts.html,ok,bronze/01-fases-curadas/raw/3-computo/CMP-24.html,bronze/01-fases-curadas/markdown/3-computo/CMP-24.md,2026-09-11T03:11:30
01-fases-curadas,CMP-25,D4,3,AWS Snow Family,AWS Snow Family - What is (edge data migration),https://docs.aws.amazon.com/snowball/latest/developer-guide/whatis-snowball.html,ok,bronze/01-fases-curadas/raw/3-computo/CMP-25.html,bronze/01-fases-curadas/markdown/3-computo/CMP-25.md,2026-09-11T03:11:39
01-fases-curadas,STG-01,"D2,D3,D4",4,Amazon S3,Amazon S3 - User Guide (Welcome),https://docs.aws.amazon.com/AmazonS3/latest/userguide/Welcome.html,ok,bronze/01-fases-curadas/raw/4-almacenamiento/STG-01.html,bronze/01-fases-curadas/markdown/4-almacenamiento/STG-01.md,2026-09-11T03:11:50
01-fases-curadas,STG-02,D4,4,Amazon S3,"S3 - Storage classes (Standard, IA, One Zone IA, Glacier tiers)",https://docs.aws.amazon.com/AmazonS3/latest/userguide/storage-class-intro.html,ok,bronze/01-fases-curadas/raw/4-almacenamiento/STG-02.html,bronze/01-fases-curadas/markdown/4-almacenamiento/STG-02.md,2026-09-11T03:11:54
01-fases-curadas,STG-03,D4,4,Amazon S3,"S3 - Managing lifecycle (transitions, expiration)",https://docs.aws.amazon.com/AmazonS3/latest/userguide/object-lifecycle-mgmt.html,ok,bronze/01-fases-curadas/raw/4-almacenamiento/STG-03.html,bronze/01-fases-curadas/markdown/4-almacenamiento/STG-03.md,2026-09-11T03:11:55
01-fases-curadas,STG-04,D1,4,Amazon S3,"S3 - Protecting data with server-side encryption (SSE-S3, SSE-KMS, SSE-C, DSSE)",https://docs.aws.amazon.com/AmazonS3/latest/userguide/protecting-data-encryption.html,ok,bronze/01-fases-curadas/raw/4-almacenamiento/STG-04.html,bronze/01-fases-curadas/markdown/4-almacenamiento/STG-04.md,2026-09-11T03:12:06
01-fases-curadas,STG-05,D2,4,Amazon S3,"S3 - Replication (CRR, SRR)",https://docs.aws.amazon.com/AmazonS3/latest/userguide/replication.html,ok,bronze/01-fases-curadas/raw/4-almacenamiento/STG-05.html,bronze/01-fases-curadas/markdown/4-almacenamiento/STG-05.md,2026-09-11T03:12:08
01-fases-curadas,STG-06,"D1,D2",4,Amazon S3,"S3 - Versioning (MFA delete, protection)",https://docs.aws.amazon.com/AmazonS3/latest/userguide/Versioning.html,ok,bronze/01-fases-curadas/raw/4-almacenamiento/STG-06.html,bronze/01-fases-curadas/markdown/4-almacenamiento/STG-06.md,2026-09-11T03:12:14
01-fases-curadas,STG-07,D2,4,Amazon S3,"S3 - Event notifications (SQS, SNS, Lambda triggers)",https://docs.aws.amazon.com/AmazonS3/latest/userguide/EventNotifications.html,ok,bronze/01-fases-curadas/raw/4-almacenamiento/STG-07.html,bronze/01-fases-curadas/markdown/4-almacenamiento/STG-07.md,2026-09-11T03:30:47
01-fases-curadas,STG-08,D3,4,Amazon S3,"S3 - Performance guidelines (prefixes, multipart, byte-range)",https://docs.aws.amazon.com/AmazonS3/latest/userguide/optimizing-performance.html,ok,bronze/01-fases-curadas/raw/4-almacenamiento/STG-08.html,bronze/01-fases-curadas/markdown/4-almacenamiento/STG-08.md,2026-09-11T03:20:25
01-fases-curadas,STG-09,"D2,D4",4,Amazon S3,S3 - Website hosting (static hosting),https://docs.aws.amazon.com/AmazonS3/latest/userguide/WebsiteHosting.html,ok,bronze/01-fases-curadas/raw/4-almacenamiento/STG-09.html,bronze/01-fases-curadas/markdown/4-almacenamiento/STG-09.md,2026-09-11T03:20:33
01-fases-curadas,STG-10,D4,4,Amazon S3,S3 - Requester Pays buckets,https://docs.aws.amazon.com/AmazonS3/latest/userguide/RequesterPaysBuckets.html,ok,bronze/01-fases-curadas/raw/4-almacenamiento/STG-10.html,bronze/01-fases-curadas/markdown/4-almacenamiento/STG-10.md,2026-09-11T03:20:40
01-fases-curadas,STG-11,D4,4,S3 Glacier,"S3 Glacier - Storage classes (Instant, Flexible, Deep Archive)",https://docs.aws.amazon.com/amazonglacier/latest/dev/introducing-storage-classes.html,ok,bronze/01-fases-curadas/raw/4-almacenamiento/STG-11.html,bronze/01-fases-curadas/markdown/4-almacenamiento/STG-11.md,2026-09-11T03:20:48
